Time,Region,value
2026,IND,7883.721117
2026,JPN,37706.04331
2026,LAM,13469.14214
2026,MEA,16530.66461
2026,NEU,25728.04116
2026,OAS,11006.69634
2026,REF,15546.16663
2026,SSA,3307.941085
2026,USA,57402.48157
2027,CAZ,42992.93592
2027,CHA,22565.31479
2027,EUR,36191.04317
2027,IND,8216.521032
2027,JPN,38172.7547
2027,LAM,13816.02469
2027,MEA,16877.42244
2027,NEU,26224.18638
2027,OAS,11316.06458
2027,REF,16118.44237
2027,SSA,3415.415439
2027,USA,58075.04469
2028,CAZ,43451.14259
2028,CHA,23508.34607
2028,EUR,36691.9727
2028,IND,8544.080713
2028,JPN,38644.09171
2028,LAM,14158.41742
2028,MEA,17215.56118
2028,NEU,26715.43536
2028,OAS,11619.92502
2028,REF,16690.99049
2028,SSA,3518.363066
2028,USA,58738.80728
2029,CAZ,43902.38301
2029,CHA,24453.03686
2029,EUR,37192.63947
2029,IND,8866.522961
2029,JPN,39120.12343
2029,LAM,14496.40695
2029,MEA,17545.39823
2029,NEU,27201.86022
2029,OAS,11918.42345
2029,REF,17263.81116
2029,SSA,3617.064059
2029,USA,59393.94095
2030,CAZ,44346.81484
2030,CHA,25399.39153
2030,EUR,37693.04369
2030,IND,9183.966771
2030,JPN,39600.92037
2030,LAM,14830.07767
2030,MEA,17867.23563
2030,NEU,27683.53167
2030,OAS,12211.70055
2030,REF,17836.9046
2030,SSA,3711.775872
2030,USA,60040.61287
2031,CAZ,44887.1021
2031,CHA,26226.64004
2031,EUR,38229.08023
2031,IND,9517.676405
2031,JPN,40044.93073
2031,LAM,15257.55572
2031,MEA,18220.18336
2031,NEU,28164.57483
2031,OAS,12483.21388
2031,REF,18481.82434
2031,SSA,3862.48802
2031,USA,60596.39462
2032,CAZ,45419.9319
2032,CHA,27058.20022
2032,EUR,38765.0211
2032,IND,9847.06793
2032,JPN,40493.89743
2032,LAM,15680.64267
2032,MEA,18565.26619
2032,NEU,28641.89794
2032,OAS,12750.68727
2032,REF,19127.63173
2032,SSA,4007.263277
2032,USA,61145.53962
2033,CAZ,45945.45759
2033,CHA,27894.10589
2033,EUR,39300.86632
2033,IND,10172.22462
2033,JPN,40947.90393
2033,LAM,16099.40583
2033,MEA,18902.7441
2033,NEU,29115.54399
2033,OAS,13014.21022
2033,REF,19774.32861
2033,SSA,4146.445668
2033,USA,61688.16605
2034,CAZ,46463.82832
2034,CHA,28734.3912
2034,EUR,39836.61592
2034,IND,10493.22762
2034,JPN,41407.03556
2034,LAM,16513.91115
2034,MEA,19232.86576
2034,NEU,29585.5553
2034,OAS,13273.86962
2034,REF,20421.91682
2034,SSA,4280.353142
2034,USA,62224.38929
2035,CAZ,46975.18924
2035,CHA,29579.09064
2035,EUR,40372.26992
2035,IND,10810.15601
2035,JPN,41871.37959
2035,LAM,16924.22323
2035,MEA,19555.86909
2035,NEU,30051.97355
2035,OAS,13529.74981
2035,REF,21070.39821
2035,SSA,4409.279995
2035,USA,62754.32201
2036,CAZ,47551.38324
2036,CHA,30380.78365
2036,EUR,40962.02573
2036,IND,11178.5228
2036,JPN,42292.69088
2036,LAM,17389.98831
2036,MEA,19920.31571
2036,NEU,30571.90464
2036,OAS,13823.87377
2036,REF,21680.40812
2036,SSA,4594.412022
2036,USA,63248.22559
2037,CAZ,48120.349
2037,CHA,31188.55786
2037,EUR,41551.79565
2037,IND,11543.28755
2037,JPN,42719.07475
2037,LAM,17852.15163
2037,MEA,20277.5043
2037,NEU,31088.96393
2037,OAS,14114.42982
2037,REF,22291.04569
2037,SSA,4772.94309
2037,USA,63736.88987
2038,CAZ,48682.22168
2038,CHA,32002.48273
2038,EUR,42141.57969
2038,IND,11904.50283
2038,JPN,43150.62339
2038,LAM,18310.75481
2038,MEA,20627.64953
2038,NEU,31603.17516
2038,OAS,14401.48248
2038,REF,22902.3119
2038,SSA,4945.220056
2038,USA,64220.39777
2039,CAZ,49237.1331
2039,CHA,32822.62877
2039,EUR,42731.37784
2039,IND,12262.2202
2039,JPN,43587.43119
2039,LAM,18765.83883
2039,MEA,20970.95769
2039,NEU,32114.56178
2039,OAS,14685.09474
2039,REF,23514.20772
2039,SSA,5111.565892
2039,USA,64698.83047
2040,CAZ,49785.21183
2040,CHA,33649.06758
2040,EUR,43321.1901
2040,IND,12616.49022
2040,JPN,44029.59489
2040,LAM,19217.44404
2040,MEA,21307.62711
2040,NEU,32623.14701
2040,OAS,14965.32808
2040,REF,24126.73412
2040,SSA,5272.281709
2040,USA,65172.26748
2041,CAZ,50370.83728
2041,CHA,34440.54742
2041,EUR,43937.82332
2041,IND,13017.60373
2041,JPN,44502.64752
2041,LAM,19720.15582
2041,MEA,21690.01452
2041,NEU,33177.59789
2041,OAS,15289.79866
2041,REF,24669.66869
2041,SSA,5500.097975
2041,USA,65620.19901
2042,CAZ,50949.49186
2042,CHA,35239.6299
2042,EUR,44554.58517
2042,IND,13415.87938
2042,JPN,44981.55166
2042,LAM,20220.18007
2042,MEA,22065.76851
2042,NEU,33730.11344
2042,OAS,15611.14172
2042,REF,25212.93654
2042,SSA,5720.661203
2042,USA,66063.82206
2043,CAZ,51521.29931
2043,CHA,36046.42509
2043,EUR,45171.47569
2043,IND,13811.34718
2043,JPN,45466.41658
2043,LAM,20717.53829
2043,MEA,22435.06023
2043,NEU,34280.70379
2043,OAS,15929.40225
2043,REF,25756.53796
2043,SSA,5934.312342
2043,USA,66503.1985
2044,CAZ,52086.38043
2044,CHA,36861.0452
2044,EUR,45788.49492
2044,IND,14204.03671
2044,JPN,45957.35425
2044,LAM,21212.25175
2044,MEA,22798.05496
2044,NEU,34829.37897
2044,OAS,16244.62441
2044,REF,26300.47327
2044,SSA,6141.371299
2044,USA,66938.38901
2045,CAZ,52644.85323
2045,CHA,37683.60462
2045,EUR,46405.64289
2045,IND,14593.97715
2045,JPN,46454.47948
2045,LAM,21704.34149
2045,MEA,23154.9124
2045,NEU,35376.14897
2045,OAS,16556.85149
2045,REF,26844.74276
2045,SSA,6342.13854
2045,USA,67369.45314
2046,CAZ,53196.83742
2046,CHA,38420.31478
2046,EUR,47040.38651
2046,IND,15029.6181
2046,JPN,46951.07324
2046,LAM,22250.81332
2046,MEA,23556.89494
2046,NEU,35967.32226
2046,OAS,16914.11471
2046,REF,27331.32392
2046,SSA,6620.109094
