Time,Region,Material,value
2022,NEU,Fibres,0.097
2022,MEA,Fibres,0.0776
2022,REF,Fibres,0.0711
2022,CAZ,Fibres,0.0879
2022,CHA,Fibres,0.2726
2022,IND,Fibres,0.1511
2022,JPN,Fibres,0.1382
2022,USA,Fibres,0.0922
2023,LAM,Fibres,0.1319
2023,OAS,Fibres,0.124
2023,SSA,Fibres,0.0915
2023,EUR,Fibres,0.2302
2023,NEU,Fibres,0.1079
2023,MEA,Fibres,0.0891
2023,REF,Fibres,0.0829
2023,CAZ,Fibres,0.099
2023,CHA,Fibres,0.2771
2023,IND,Fibres,0.16
2023,JPN,Fibres,0.1475
2023,USA,Fibres,0.1032
2024,LAM,Fibres,0.1418
2024,OAS,Fibres,0.1343
2024,SSA,Fibres,0.1029
2024,EUR,Fibres,0.2365
2024,NEU,Fibres,0.1187
2024,MEA,Fibres,0.1006
2024,REF,Fibres,0.0946
2024,CAZ,Fibres,0.1102
2024,CHA,Fibres,0.2817
2024,IND,Fibres,0.1689
2024,JPN,Fibres,0.1569
2024,USA,Fibres,0.1142
2025,LAM,Fibres,0.1518
2025,OAS,Fibres,0.1445
2025,SSA,Fibres,0.1143
2025,EUR,Fibres,0.2428
2025,NEU,Fibres,0.1295
2025,MEA,Fibres,0.1122
2025,REF,Fibres,0.1064
2025,CAZ,Fibres,0.1213
2025,CHA,Fibres,0.2862
2025,IND,Fibres,0.1778
2025,JPN,Fibres,0.1662
2025,USA,Fibres,0.1252
2026,LAM,Fibres,0.1617
2026,OAS,Fibres,0.1547
2026,SSA,Fibres,0.1258
2026,EUR,Fibres,0.249
2026,NEU,Fibres,0.1403
2026,MEA,Fibres,0.1237
2026,REF,Fibres,0.1181
2026,CAZ,Fibres,0.1325
2026,CHA,Fibres,0.2908
2026,IND,Fibres,0.1867
2026,JPN,Fibres,0.1756
2026,USA,Fibres,0.1362
2027,LAM,Fibres,0.1716
2027,OAS,Fibres,0.1649
2027,SSA,Fibres,0.1372
2027,EUR,Fibres,0.2553
2027,NEU,Fibres,0.1511
2027,MEA,Fibres,0.1352
2027,REF,Fibres,0.1299
2027,CAZ,Fibres,0.1436
2027,CHA,Fibres,0.2953
2027,IND,Fibres,0.1956
2027,JPN,Fibres,0.1849
2027,USA,Fibres,0.1472
2028,LAM,Fibres,0.1816
2028,OAS,Fibres,0.1751
2028,SSA,Fibres,0.1486
2028,EUR,Fibres,0.2616
2028,NEU,Fibres,0.162
2028,MEA,Fibres,0.1467
2028,REF,Fibres,0.1416
2028,CAZ,Fibres,0.1548
2028,CHA,Fibres,0.2999
2028,IND,Fibres,0.2044
2028,JPN,Fibres,0.1943
2028,USA,Fibres,0.1581
2029,LAM,Fibres,0.1915
2029,OAS,Fibres,0.1854
2029,SSA,Fibres,0.16
2029,EUR,Fibres,0.2679
2029,NEU,Fibres,0.1728
2029,MEA,Fibres,0.1582
2029,REF,Fibres,0.1534
2029,CAZ,Fibres,0.1659
2029,CHA,Fibres,0.3044
2029,IND,Fibres,0.2133
2029,JPN,Fibres,0.2036
2029,USA,Fibres,0.1691
2030,LAM,Fibres,0.2014
2030,OAS,Fibres,0.1956
2030,SSA,Fibres,0.1715
2030,EUR,Fibres,0.2742
2030,NEU,Fibres,0.1836
2030,MEA,Fibres,0.1697
2030,REF,Fibres,0.1651
2030,CAZ,Fibres,0.177
2030,CHA,Fibres,0.309
2030,IND,Fibres,0.2222
2030,JPN,Fibres,0.213
2030,USA,Fibres,0.1801
2031,LAM,Fibres,0.2113
2031,OAS,Fibres,0.2058
2031,SSA,Fibres,0.1829
2031,EUR,Fibres,0.2805
2031,NEU,Fibres,0.1944
2031,MEA,Fibres,0.1812
2031,REF,Fibres,0.1768
2031,CAZ,Fibres,0.1882
2031,CHA,Fibres,0.3135
2031,IND,Fibres,0.2311
2031,JPN,Fibres,0.2223
2031,USA,Fibres,0.1911
2032,LAM,Fibres,0.2213
2032,OAS,Fibres,0.216
2032,SSA,Fibres,0.1943
2032,EUR,Fibres,0.2868
2032,NEU,Fibres,0.2052
2032,MEA,Fibres,0.1927
2032,REF,Fibres,0.1886
2032,CAZ,Fibres,0.1993
2032,CHA,Fibres,0.3181
2032,IND,Fibres,0.24
2032,JPN,Fibres,0.2317
2032,USA,Fibres,0.2021
2033,LAM,Fibres,0.2312
2033,OAS,Fibres,0.2262
2033,SSA,Fibres,0.2057
2033,EUR,Fibres,0.2931
2033,NEU,Fibres,0.2161
2033,MEA,Fibres,0.2043
2033,REF,Fibres,0.2003
2033,CAZ,Fibres,0.2105
2033,CHA,Fibres,0.3226
2033,IND,Fibres,0.2489
2033,JPN,Fibres,0.241
2033,USA,Fibres,0.2131
2034,LAM,Fibres,0.2411
2034,OAS,Fibres,0.2365
2034,SSA,Fibres,0.2172
2034,EUR,Fibres,0.2994
2034,NEU,Fibres,0.2269
2034,MEA,Fibres,0.2158
2034,REF,Fibres,0.2121
2034,CAZ,Fibres,0.2216
2034,CHA,Fibres,0.3272
2034,IND,Fibres,0.2578
2034,JPN,Fibres,0.2504
2034,USA,Fibres,0.2241
2035,LAM,Fibres,0.2511
2035,OAS,Fibres,0.2467
2035,SSA,Fibres,0.2286
2035,EUR,Fibres,0.3057
2035,NEU,Fibres,0.2377
2035,MEA,Fibres,0.2273
2035,REF,Fibres,0.2238
2035,CAZ,Fibres,0.2328
2035,CHA,Fibres,0.3317
2035,IND,Fibres,0.2667
2035,JPN,Fibres,0.2597
2035,USA,Fibres,0.2351
2036,LAM,Fibres,0.261
2036,OAS,Fibres,0.2569
2036,SSA,Fibres,0.24
2036,EUR,Fibres,0.3119
2036,NEU,Fibres,0.2485
2036,MEA,Fibres,0.2388
2036,REF,Fibres,0.2356
2036,CAZ,Fibres,0.2439
2036,CHA,Fibres,0.3363
2036,IND,Fibres,0.2756
2036,JPN,Fibres,0.2691
2036,USA,Fibres,0.2461
2037,LAM,Fibres,0.2709
2037,OAS,Fibres,0.2671
2037,SSA,Fibres,0.2515
2037,EUR,Fibres,0.3182
2037,NEU,Fibres,0.2593
2037,MEA,Fibres,0.2503
2037,REF,Fibres,0.2473
2037,CAZ,Fibres,0.2551
2037,CHA,Fibres,0.3408
2037,IND,Fibres,0.2844
2037,JPN,Fibres,0.2784
2037,USA,Fibres,0.2571
2038,LAM,Fibres,0.2808
2038,OAS,Fibres,0.2774
2038,SSA,Fibres,0.2629
2038,EUR,Fibres,0.3245
2038,NEU,Fibres,0.2702
2038,MEA,Fibres,0.2618
2038,REF,Fibres,0.2591
2038,CAZ,Fibres,0.2662
2038,CHA,Fibres,0.3454
2038,IND,Fibres,0.2933
2038,JPN,Fibres,0.2878
2038,USA,Fibres,0.2681
2039,LAM,Fibres,0.2908
2039,OAS,Fibres,0.2876
2039,SSA,Fibres,0.2743
2039,EUR,Fibres,0.3308
2039,NEU,Fibres,0.281
2039,MEA,Fibres,0.2733
2039,REF,Fibres,0.2708
2039,CAZ,Fibres,0.2774
2039,CHA,Fibres,0.3499
2039,IND,Fibres,0.3022
2039,JPN,Fibres,0.2971
2039,USA,Fibres,0.2791
2040,LAM,Fibres,0.3007
2040,OAS,Fibres,0.2978
2040,SSA,Fibres,0.2857
2040,EUR,Fibres,0.3371
2040,NEU,Fibres,0.2918
2040,MEA,Fibres,0.2849
2040,REF,Fibres,0.2825
2040,CAZ,Fibres,0.2885
2040,CHA,Fibres,0.3545
2040,IND,Fibres,0.3111
2040,JPN,Fibres,0.3065
2040,USA,Fibres,0.2901
2041,LAM,Fibres,0.3106
2041,OAS,Fibres,0.308
2041,SSA,Fibres,0.2972
2041,EUR,Fibres,0.3434
2041,NEU,Fibres,0.3026
2041,MEA,Fibres,0.2964
2041,REF,Fibres,0.2943
2041,CAZ,Fibres,0.2997
2041,CHA,Fibres,0.359
2041,IND,Fibres,0.32
2041,JPN,Fibres,0.3158
2041,USA,Fibres,0.3011
2042,LAM,Fibres,0.3206
2042,OAS,Fibres,0.3182
2042,SSA,Fibres,0.3086
2042,EUR,Fibres,0.3497
2042,NEU,Fibres,0.3134
2042,MEA,Fibres,0.3079
2042,REF,Fibres,0.306
2042,CAZ,Fibres,0.3108
2042,CHA,Fibres,0.3636
2042,IND,Fibres,0.3289
2042,JPN,Fibres,0.3252
2042,USA,Fibres,0.3121
2043,LAM,Fibres,0.3305
2043,OAS,Fibres,0.3285
2043,SSA,Fibres,0.32
2043,EUR,Fibres,0.356
2043,NEU,Fibres,0.3243
2043,MEA,Fibres,0.3194
2043,REF,Fibres,0.3178
2043,CAZ,Fibres,0.322
2043,CHA,Fibres,0.3681
2043,IND,Fibres,0.3378
2043,JPN,Fibres,0.3345
2043,USA,Fibres,0.323
2044,LAM,Fibres,0.3404
2044,OAS,Fibres,0.3387
2044,SSA,Fibres,0.3314
2044,EUR,Fibres,0.3623
2044,NEU,Fibres,0.3351
2044,MEA,Fibres,0.3309
2044,REF,Fibres,0.3295
2044,CAZ,Fibres,0.3331
2044,CHA,Fibres,0.3727
2044,IND,Fibres,0.3467
2044,JPN,Fibres,0.3439
2044,USA,Fibres,0.334
2045,LAM,Fibres,0.3504
2045,OAS,Fibres,0.3489
2045,SSA,Fibres,0.3429
2045,EUR,Fibres,0.3686
2045,NEU,Fibres,0.3459
2045,MEA,Fibres,0.3424
2045,REF,Fibres,0.3413
2045,CAZ,Fibres,0.3443
2045,CHA,Fibres,0.3772
2045,IND,Fibres,0.3556
2045,JPN,Fibres,0.3532
2045,USA,Fibres,0.345
2046,LAM,Fibres,0.3603
2046,OAS,Fibres,0.3591
2046,SSA,Fibres,0.3543
2046,EUR,Fibres,0.3748
2046,NEU,Fibres,0.3567
2046,MEA,Fibres,0.3539
2046,REF,Fibres,0.353
2046,CAZ,Fibres,0.3554
2046,CHA,Fibres,0.3818
2046,IND,Fibres,0.3644
2046,JPN,Fibres,0.3626
2046,USA,Fibres,0.356
2047,LAM,Fibres,0.3702
2047,OAS,Fibres,0.3693
2047,SSA,Fibres,0.3657
2047,EUR,Fibres,0.3811
2047,NEU,Fibres,0.3675
2047,MEA,Fibres,0.3655
2047,REF,Fibres,0.3648
2047,CAZ,Fibres,0.3666
2047,CHA,Fibres,0.3863
2047,IND,Fibres,0.3733
2047,JPN,Fibres,0.3719
2047,USA,Fibres,0.367
2048,LAM,Fibres,0.3801
2048,OAS,Fibres,0.3796
2048,SSA,Fibres,0.3771
2048,EUR,Fibres,0.3874
2048,NEU,Fibres,0.3784
2048,MEA,Fibres,0.377
2048,REF,Fibres,0.3765
2048,CAZ,Fibres,0.3777
2048,CHA,Fibres,0.3909
2048,IND,Fibres,0.3822
2048,JPN,Fibres,0.3813
2048,USA,Fibres,0.378
2049,LAM,Fibres,0.3901
2049,OAS,Fibres,0.3898
2049,SSA,Fibres,0.3886
2049,EUR,Fibres,0.3937
2049,NEU,Fibres,0.3892
2049,MEA,Fibres,0.3885
2049,REF,Fibres,0.3883
2049,CAZ,Fibres,0.3889
2049,CHA,Fibres,0.3954
2049,IND,Fibres,0.3911
2049,JPN,Fibres,0.3906
2049,USA,Fibres,0.389
2050,LAM,Fibres,0.4
2050,OAS,Fibres,0.4
2050,SSA,Fibres,0.4
2050,EUR,Fibres,0.4
2050,NEU,Fibres,0.4
2050,MEA,Fibres,0.4
2050,REF,Fibres,0.4
2050,CAZ,Fibres,0.4
2050,CHA,Fibres,0.4
2050,IND,Fibres,0.4
2050,JPN,Fibres,0.4
2050,USA,Fibres,0.4
2051,LAM,Fibres,0.4
2051,OAS,Fibres,0.4
2051,SSA,Fibres,0.4
2051,EUR,Fibres,0.4
2051,NEU,Fibres,0.4
2051,MEA,Fibres,0.4
2051,REF,Fibres,0.4
2051,CAZ,Fibres,0.4
2051,CHA,Fibres,0.4
2051,IND,Fibres,0.4
2051,JPN,Fibres,0.4
2051,USA,Fibres,0.4
2052,LAM,Fibres,0.4
2052,OAS,Fibres,0.4
2052,SSA,Fibres,0.4
2052,EUR,Fibres,0.4
2052,NEU,Fibres,0.4
2052,MEA,Fibres,0.4
2052,REF,Fibres,0.4
2052,CAZ,Fibres,0.4
2052,CHA,Fibres,0.4
2052,IND,Fibres,0.4
2052,JPN,Fibres,0.4
2052,USA,Fibres,0.4
2053,LAM,Fibres,0.4
2053,OAS,Fibres,0.4
2053,SSA,Fibres,0.4
2053,EUR,Fibres,0.4
2053,NEU,Fibres,0.4
2053,MEA,Fibres,0.4
2053,REF,Fibres,0.4
2053,CAZ,Fibres,0.4
2053,CHA,Fibres,0.4
2053,IND,Fibres,0.4
2053,JPN,Fibres,0.4
2053,USA,Fibres,0.4
2054,LAM,Fibres,0.4
2054,OAS,Fibres,0.4
2054,SSA,Fibres,0.4
2054,EUR,Fibres,0.4
2054,NEU,Fibres,0.4
2054,MEA,Fibres,0.4
2054,REF,Fibres,0.4
2054,CAZ,Fibres,0.4
2054,CHA,Fibres,0.4
2054,IND,Fibres,0.4
2054,JPN,Fibres,0.4
2054,USA,Fibres,0.4
2055,LAM,Fibres,0.4
2055,OAS,Fibres,0.4
2055,SSA,Fibres,0.4
2055,EUR,Fibres,0.4
2055,NEU,Fibres,0.4
2055,MEA,Fibres,0.4
2055,REF,Fibres,0.4
2055,CAZ,Fibres,0.4
2055,CHA,Fibres,0.4
2055,IND,Fibres,0.4
2055,JPN,Fibres,0.4
2055,USA,Fibres,0.4
2056,LAM,Fibres,0.4
2056,OAS,Fibres,0.4
2056,SSA,Fibres,0.4
2056,EUR,Fibres,0.4
2056,NEU,Fibres,0.4
2056,MEA,Fibres,0.4
2056,REF,Fibres,0.4
2056,CAZ,Fibres,0.4
2056,CHA,Fibres,0.4
2056,IND,Fibres,0.4
2056,JPN,Fibres,0.4
2056,USA,Fibres,0.4
2057,LAM,Fibres,0.4
2057,OAS,Fibres,0.4
2057,SSA,Fibres,0.4
2057,EUR,Fibres,0.4
2057,NEU,Fibres,0.4
2057,MEA,Fibres,0.4
2057,REF,Fibres,0.4
2057,CAZ,Fibres,0.4
2057,CHA,Fibres,0.4
2057,IND,Fibres,0.4
2057,JPN,Fibres,0.4
2057,USA,Fibres,0.4
2058,LAM,Fibres,0.4
2058,OAS,Fibres,0.4
2058,SSA,Fibres,0.4
2058,EUR,Fibres,0.4
2058,NEU,Fibres,0.4
2058,MEA,Fibres,0.4
2058,REF,Fibres,0.4
2058,CAZ,Fibres,0.4
2058,CHA,Fibres,0.4
2058,IND,Fibres,0.4
2058,JPN,Fibres,0.4
2058,USA,Fibres,0.4
2059,LAM,Fibres,0.4
2059,OAS,Fibres,0.4
2059,SSA,Fibres,0.4
2059,EUR,Fibres,0.4
2059,NEU,Fibres,0.4
2059,MEA,Fibres,0.4
2059,REF,Fibres,0.4
2059,CAZ,Fibres,0.4
2059,CHA,Fibres,0.4
2059,IND,Fibres,0.4
2059,JPN,Fibres,0.4
2059,USA,Fibres,0.4
2060,LAM,Fibres,0.4
2060,OAS,Fibres,0.4
2060,SSA,Fibres,0.4
2060,EUR,Fibres,0.4
2060,NEU,Fibres,0.4
2060,MEA,Fibres,0.4
2060,REF,Fibres,0.4
2060,CAZ,Fibres,0.4
2060,CHA,Fibres,0.4
2060,IND,Fibres,0.4
2060,JPN,Fibres,0.4
2060,USA,Fibres,0.4
2061,LAM,Fibres,0.4
2061,OAS,Fibres,0.4
2061,SSA,Fibres,0.4
2061,EUR,Fibres,0.4
2061,NEU,Fibres,0.4
2061,MEA,Fibres,0.4
2061,REF,Fibres,0.4
2061,CAZ,Fibres,0.4
2061,CHA,Fibres,0.4
2061,IND,Fibres,0.4
2061,JPN,Fibres,0.4
2061,USA,Fibres,0.4
2062,LAM,Fibres,0.4
2062,OAS,Fibres,0.4
2062,SSA,Fibres,0.4
2062,EUR,Fibres,0.4
2062,NEU,Fibres,0.4
2062,MEA,Fibres,0.4
2062,REF,Fibres,0.4
2062,CAZ,Fibres,0.4
2062,CHA,Fibres,0.4
2062,IND,Fibres,0.4
2062,JPN,Fibres,0.4
2062,USA,Fibres,0.4
2063,LAM,Fibres,0.4
2063,OAS,Fibres,0.4
2063,SSA,Fibres,0.4
2063,EUR,Fibres,0.4
2063,NEU,Fibres,0.4
2063,MEA,Fibres,0.4
2063,REF,Fibres,0.4
2063,CAZ,Fibres,0.4
2063,CHA,Fibres,0.4
2063,IND,Fibres,0.4
2063,JPN,Fibres,0.4
2063,USA,Fibres,0.4
2064,LAM,Fibres,0.4
2064,OAS,Fibres,0.4
2064,SSA,Fibres,0.4
2064,EUR,Fibres,0.4
2064,NEU,Fibres,0.4
2064,MEA,Fibres,0.4
2064,REF,Fibres,0.4
2064,CAZ,Fibres,0.4
2064,CHA,Fibres,0.4
2064,IND,Fibres,0.4
2064,JPN,Fibres,0.4
2064,USA,Fibres,0.4
2065,LAM,Fibres,0.4
2065,OAS,Fibres,0.4
2065,SSA,Fibres,0.4
2065,EUR,Fibres,0.4
2065,NEU,Fibres,0.4
2065,MEA,Fibres,0.4
2065,REF,Fibres,0.4
2065,CAZ,Fibres,0.4
2065,CHA,Fibres,0.4
2065,IND,Fibres,0.4
2065,JPN,Fibres,0.4
2065,USA,Fibres,0.4
2066,LAM,Fibres,0.4
2066,OAS,Fibres,0.4
2066,SSA,Fibres,0.4
2066,EUR,Fibres,0.4
2066,NEU,Fibres,0.4
2066,MEA,Fibres,0.4
2066,REF,Fibres,0.4
2066,CAZ,Fibres,0.4
2066,CHA,Fibres,0.4
2066,IND,Fibres,0.4
2066,JPN,Fibres,0.4
2066,USA,Fibres,0.4
2067,LAM,Fibres,0.4
2067,OAS,Fibres,0.4
2067,SSA,Fibres,0.4
2067,EUR,Fibres,0.4
2067,NEU,Fibres,0.4
2067,MEA,Fibres,0.4
2067,REF,Fibres,0.4
2067,CAZ,Fibres,0.4
2067,CHA,Fibres,0.4
2067,IND,Fibres,0.4
2067,JPN,Fibres,0.4
2067,USA,Fibres,0.4
2068,LAM,Fibres,0.4
2068,OAS,Fibres,0.4
2068,SSA,Fibres,0.4
2068,EUR,Fibres,0.4
2068,NEU,Fibres,0.4
2068,MEA,Fibres,0.4
2068,REF,Fibres,0.4
2068,CAZ,Fibres,0.4
2068,CHA,Fibres,0.4
2068,IND,Fibres,0.4
2068,JPN,Fibres,0.4
2068,USA,Fibres,0.4
2069,LAM,Fibres,0.4
2069,OAS,Fibres,0.4
2069,SSA,Fibres,0.4
2069,EUR,Fibres,0.4
2069,NEU,Fibres,0.4
2069,MEA,Fibres,0.4
2069,REF,Fibres,0.4
2069,CAZ,Fibres,0.4
2069,CHA,Fibres,0.4
2069,IND,Fibres,0.4
2069,JPN,Fibres,0.4
2069,USA,Fibres,0.4
2070,LAM,Fibres,0.4
2070,OAS,Fibres,0.4
2070,SSA,Fibres,0.4
2070,EUR,Fibres,0.4
2070,NEU,Fibres,0.4
2070,MEA,Fibres,0.4
2070,REF,Fibres,0.4
2070,CAZ,Fibres,0.4
2070,CHA,Fibres,0.4
2070,IND,Fibres,0.4
2070,JPN,Fibres,0.4
2070,USA,Fibres,0.4
2071,LAM,Fibres,0.4
2071,OAS,Fibres,0.4
2071,SSA,Fibres,0.4
2071,EUR,Fibres,0.4
2071,NEU,Fibres,0.4
2071,MEA,Fibres,0.4
2071,REF,Fibres,0.4
2071,CAZ,Fibres,0.4
2071,CHA,Fibres,0.4
2071,IND,Fibres,0.4
2071,JPN,Fibres,0.4
2071,USA,Fibres,0.4
2072,LAM,Fibres,0.4
2072,OAS,Fibres,0.4
2072,SSA,Fibres,0.4
2072,EUR,Fibres,0.4
2072,NEU,Fibres,0.4
2072,MEA,Fibres,0.4
2072,REF,Fibres,0.4
2072,CAZ,Fibres,0.4
2072,CHA,Fibres,0.4
2072,IND,Fibres,0.4
2072,JPN,Fibres,0.4
2072,USA,Fibres,0.4
2073,LAM,Fibres,0.4
2073,OAS,Fibres,0.4
2073,SSA,Fibres,0.4
2073,EUR,Fibres,0.4
2073,NEU,Fibres,0.4
2073,MEA,Fibres,0.4
2073,REF,Fibres,0.4
2073,CAZ,Fibres,0.4
2073,CHA,Fibres,0.4
2073,IND,Fibres,0.4
2073,JPN,Fibres,0.4
2073,USA,Fibres,0.4
2074,LAM,Fibres,0.4
2074,OAS,Fibres,0.4
2074,SSA,Fibres,0.4
2074,EUR,Fibres,0.4
2074,NEU,Fibres,0.4
2074,MEA,Fibres,0.4
2074,REF,Fibres,0.4
2074,CAZ,Fibres,0.4
2074,CHA,Fibres,0.4
2074,IND,Fibres,0.4
2074,JPN,Fibres,0.4
2074,USA,Fibres,0.4
2075,LAM,Fibres,0.4
2075,OAS,Fibres,0.4
2075,SSA,Fibres,0.4
2075,EUR,Fibres,0.4
2075,NEU,Fibres,0.4
2075,MEA,Fibres,0.4
2075,REF,Fibres,0.4
2075,CAZ,Fibres,0.4
2075,CHA,Fibres,0.4
2075,IND,Fibres,0.4
2075,JPN,Fibres,0.4
2075,USA,Fibres,0.4
2076,LAM,Fibres,0.4
2076,OAS,Fibres,0.4
2076,SSA,Fibres,0.4
2076,EUR,Fibres,0.4
2076,NEU,Fibres,0.4
2076,MEA,Fibres,0.4
2076,REF,Fibres,0.4
2076,CAZ,Fibres,0.4
2076,CHA,Fibres,0.4
2076,IND,Fibres,0.4
2076,JPN,Fibres,0.4
2076,USA,Fibres,0.4
2077,LAM,Fibres,0.4
2077,OAS,Fibres,0.4
2077,SSA,Fibres,0.4
2077,EUR,Fibres,0.4
2077,NEU,Fibres,0.4
2077,MEA,Fibres,0.4
2077,REF,Fibres,0.4
2077,CAZ,Fibres,0.4
2077,CHA,Fibres,0.4
2077,IND,Fibres,0.4
2077,JPN,Fibres,0.4
2077,USA,Fibres,0.4
2078,LAM,Fibres,0.4
2078,OAS,Fibres,0.4
2078,SSA,Fibres,0.4
2078,EUR,Fibres,0.4
2078,NEU,Fibres,0.4
2078,MEA,Fibres,0.4
2078,REF,Fibres,0.4
2078,CAZ,Fibres,0.4
2078,CHA,Fibres,0.4
2078,IND,Fibres,0.4
2078,JPN,Fibres,0.4
2078,USA,Fibres,0.4
2079,LAM,Fibres,0.4
2079,OAS,Fibres,0.4
2079,SSA,Fibres,0.4
2079,EUR,Fibres,0.4
2079,NEU,Fibres,0.4
2079,MEA,Fibres,0.4
2079,REF,Fibres,0.4
2079,CAZ,Fibres,0.4
2079,CHA,Fibres,0.4
2079,IND,Fibres,0.4
2079,JPN,Fibres,0.4
2079,USA,Fibres,0.4
2080,LAM,Fibres,0.4
2080,OAS,Fibres,0.4
2080,SSA,Fibres,0.4
2080,EUR,Fibres,0.4
2080,NEU,Fibres,0.4
2080,MEA,Fibres,0.4
2080,REF,Fibres,0.4
2080,CAZ,Fibres,0.4
2080,CHA,Fibres,0.4
2080,IND,Fibres,0.4
2080,JPN,Fibres,0.4
2080,USA,Fibres,0.4
2081,LAM,Fibres,0.4
2081,OAS,Fibres,0.4
2081,SSA,Fibres,0.4
2081,EUR,Fibres,0.4
2081,NEU,Fibres,0.4
2081,MEA,Fibres,0.4
2081,REF,Fibres,0.4
2081,CAZ,Fibres,0.4
2081,CHA,Fibres,0.4
2081,IND,Fibres,0.4
2081,JPN,Fibres,0.4
2081,USA,Fibres,0.4
2082,LAM,Fibres,0.4
2082,OAS,Fibres,0.4
2082,SSA,Fibres,0.4
2082,EUR,Fibres,0.4
2082,NEU,Fibres,0.4
2082,MEA,Fibres,0.4
2082,REF,Fibres,0.4
2082,CAZ,Fibres,0.4
2082,CHA,Fibres,0.4
2082,IND,Fibres,0.4
2082,JPN,Fibres,0.4
2082,USA,Fibres,0.4
2083,LAM,Fibres,0.4
2083,OAS,Fibres,0.4
2083,SSA,Fibres,0.4
2083,EUR,Fibres,0.4
2083,NEU,Fibres,0.4
2083,MEA,Fibres,0.4
2083,REF,Fibres,0.4
2083,CAZ,Fibres,0.4
2083,CHA,Fibres,0.4
2083,IND,Fibres,0.4
2083,JPN,Fibres,0.4
2083,USA,Fibres,0.4
2084,LAM,Fibres,0.4
2084,OAS,Fibres,0.4
2084,SSA,Fibres,0.4
2084,EUR,Fibres,0.4
2084,NEU,Fibres,0.4
2084,MEA,Fibres,0.4
2084,REF,Fibres,0.4
2084,CAZ,Fibres,0.4
2084,CHA,Fibres,0.4
2084,IND,Fibres,0.4
2084,JPN,Fibres,0.4
2084,USA,Fibres,0.4
2085,LAM,Fibres,0.4
2085,OAS,Fibres,0.4
2085,SSA,Fibres,0.4
2085,EUR,Fibres,0.4
2085,NEU,Fibres,0.4
2085,MEA,Fibres,0.4
2085,REF,Fibres,0.4
2085,CAZ,Fibres,0.4
2085,CHA,Fibres,0.4
2085,IND,Fibres,0.4
2085,JPN,Fibres,0.4
2085,USA,Fibres,0.4
2086,LAM,Fibres,0.4
2086,OAS,Fibres,0.4
2086,SSA,Fibres,0.4
2086,EUR,Fibres,0.4
2086,NEU,Fibres,0.4
2086,MEA,Fibres,0.4
2086,REF,Fibres,0.4
2086,CAZ,Fibres,0.4
2086,CHA,Fibres,0.4
2086,IND,Fibres,0.4
2086,JPN,Fibres,0.4
2086,USA,Fibres,0.4
2087,LAM,Fibres,0.4
2087,OAS,Fibres,0.4
2087,SSA,Fibres,0.4
2087,EUR,Fibres,0.4
2087,NEU,Fibres,0.4
2087,MEA,Fibres,0.4
2087,REF,Fibres,0.4
2087,CAZ,Fibres,0.4
2087,CHA,Fibres,0.4
2087,IND,Fibres,0.4
2087,JPN,Fibres,0.4
2087,USA,Fibres,0.4
2088,LAM,Fibres,0.4
2088,OAS,Fibres,0.4
2088,SSA,Fibres,0.4
2088,EUR,Fibres,0.4
2088,NEU,Fibres,0.4
2088,MEA,Fibres,0.4
2088,REF,Fibres,0.4
2088,CAZ,Fibres,0.4
2088,CHA,Fibres,0.4
2088,IND,Fibres,0.4
2088,JPN,Fibres,0.4
2088,USA,Fibres,0.4
2089,LAM,Fibres,0.4
2089,OAS,Fibres,0.4
2089,SSA,Fibres,0.4
2089,EUR,Fibres,0.4
2089,NEU,Fibres,0.4
2089,MEA,Fibres,0.4
2089,REF,Fibres,0.4
2089,CAZ,Fibres,0.4
2089,CHA,Fibres,0.4
2089,IND,Fibres,0.4
2089,JPN,Fibres,0.4
2089,USA,Fibres,0.4
2090,LAM,Fibres,0.4
2090,OAS,Fibres,0.4
2090,SSA,Fibres,0.4
2090,EUR,Fibres,0.4
2090,NEU,Fibres,0.4
2090,MEA,Fibres,0.4
2090,REF,Fibres,0.4
2090,CAZ,Fibres,0.4
2090,CHA,Fibres,0.4
2090,IND,Fibres,0.4
2090,JPN,Fibres,0.4
2090,USA,Fibres,0.4
2091,LAM,Fibres,0.4
2091,OAS,Fibres,0.4
2091,SSA,Fibres,0.4
2091,EUR,Fibres,0.4
2091,NEU,Fibres,0.4
2091,MEA,Fibres,0.4
2091,REF,Fibres,0.4
2091,CAZ,Fibres,0.4
2091,CHA,Fibres,0.4
2091,IND,Fibres,0.4
2091,JPN,Fibres,0.4
2091,USA,Fibres,0.4
2092,LAM,Fibres,0.4
2092,OAS,Fibres,0.4
2092,SSA,Fibres,0.4
2092,EUR,Fibres,0.4
2092,NEU,Fibres,0.4
2092,MEA,Fibres,0.4
2092,REF,Fibres,0.4
2092,CAZ,Fibres,0.4
2092,CHA,Fibres,0.4
2092,IND,Fibres,0.4
2092,JPN,Fibres,0.4
2092,USA,Fibres,0.4
2093,LAM,Fibres,0.4
2093,OAS,Fibres,0.4
2093,SSA,Fibres,0.4
2093,EUR,Fibres,0.4
2093,NEU,Fibres,0.4
2093,MEA,Fibres,0.4
2093,REF,Fibres,0.4
2093,CAZ,Fibres,0.4
2093,CHA,Fibres,0.4
2093,IND,Fibres,0.4
2093,JPN,Fibres,0.4
2093,USA,Fibres,0.4
2094,LAM,Fibres,0.4
2094,OAS,Fibres,0.4
2094,SSA,Fibres,0.4
2094,EUR,Fibres,0.4
